Indice di spopolamento,Indice di occupazione,Indice disoccupazione,Tipo di località_Altri comuni non altrimenti classificati,Tipo di località_Capoluogo senza specifici interessi turistici,Tipo di località_Città d'Arte,Tipo di località_Località collinari,Tipo di località_Località lacuali,Tipo di località_Località marine,Tipo di località_Località montane,Tipo di località_Località religiose,Tipo di località_Località termali,PC_Economica,PC_Metropoli,PC_Diversificata,PC_Qualita_Alta,PC_Business,PC_Balneare,PC_Montano,PC_Costiero_Minore,PC_Balneare_Massa,PC_Religioso_Culturale,PC_Lusso_Termale,PC_Enogastronomico,PC_Lacustre_Transito,Macroarea_Isole,Macroarea_Nord,Macroarea_Sud,Descrizione_Tipologia_di_Immobile_Abitazioni_di_tipo_economico,Descrizione_Tipologia_di_Immobile_Abitazioni_signorili,Descrizione_Tipologia_di_Immobile_Abitazioni_tipiche_dei_luoghi,Descrizione_Tipologia_di_Immobile_Ville_e_Villini,Media Costo alla Vendita
3.7,39.4,13.03,False,False,False,False,True,False,False,False,False,-0.7622402837299361,-1.77840084637423,0.7029416521926486,-0.809081113145103,-0.4428694983434334,0.3774583257549996,-0.2305681560990025,-0.0045598452262575,-0.2148349683835596,0.027874220537538,0.117902986678014,0.2043393139804953,-0.0665967879804271,False,False,False,False,False,False,False,578.75
3.7,42.5,11.05,False,False,False,False,False,False,False,False,False,-0.6810095121375015,-1.8559527490304908,0.712576839003558,-0.9115732223880222,-0.4380306001106371,0.4112960876392679,-0.2576658062364882,0.027474887644833,-0.412586848787214,-0.2215454085825702,0.1091519013606964,0.1387294474397915,-0.0077820408000051,False,False,False,False,False,False,False,608.0
3.7,42.6,18.27,True,False,False,False,False,False,False,False,False,-0.6572921145445368,-1.4922057221914993,0.4841074421531953,-0.6853132597294717,-0.1228252940547369,0.0468045518549664,-0.0640764501198433,-0.1067290098435465,-0.0921542883313547,0.0758473996616325,-0.0577512482795046,-0.163622736759881,0.1698894610682653,False,False,False,False,False,False,False,1250.0
3.7,42.6,21.79,True,False,False,False,False,False,False,False,False,-0.7044391054725725,-1.9202192330348928,0.7596222119101277,-0.9365200192016568,-0.4590102240530304,0.4968791903742876,-0.2655124669208457,0.120188860830923,-0.512499942387833,-0.2935617680526158,0.0917432080090483,0.2199551646544743,-0.0396664629811222,False,False,True,False,False,False,False,975.0
3.7,43.6,18.39,True,False,False,False,False,False,False,False,False,-0.779063239634933,-1.8643243895231183,0.7481575593896826,-0.8413756701886604,-0.4525968916953858,0.4606261986302388,-0.2297714587904449,0.0979760066042769,-0.3357906852409718,-0.0877214166592455,0.1069103063429344,0.2651960343004756,-0.0756051440867691,False,False,False,False,False,False,False,442.5
3.7,45.6,9.72,False,False,False,False,False,False,False,False,False,-0.5965542335841547,-1.8246811363154407,0.6245866304046612,-0.7090322602841342,-0.3334824892870475,0.3496537968844722,-0.2298352216385249,0.1305378166160354,-0.4065954313856516,-0.3445803146236156,-0.1267840838981144,0.2171857885663365,0.0873881978618042,False,True,False,False,False,False,False,780.0
3.7,45.6,9.72,False,False,False,False,False,False,False,False,False,-0.5965542335841547,-1.8246811363154407,0.6245866304046612,-0.7090322602841342,-0.3334824892870475,0.3496537968844722,-0.2298352216385249,0.1305378166160354,-0.4065954313856516,-0.3445803146236156,-0.1267840838981144,0.2171857885663365,0.0873881978618042,False,True,False,True,False,False,False,560.0
3.7,46.7,8.45,False,False,True,False,False,False,False,False,False,-0.6673461875348888,-0.3972705107022286,0.0921147369676417,0.8683685630128557,0.3635750891803341,-0.2233999419474369,0.405070560218052,-0.1673547635939994,2.9093096732257986,2.2920888914814097,-0.1429922086533774,-0.2045537779852227,-0.4437001500414571,False,False,False,False,False,False,False,774.1666666666666
3.7,47.9,11.77,True,False,False,False,False,False,False,False,False,-0.5507998789482931,-1.83160774064728,0.7028136245391914,-0.829403148294364,-0.4241531171949357,0.3975084423255017,-0.2199120491352131,0.0365646946074868,-0.2795887486026031,-0.0753464639809701,0.1336675658682723,0.2020855961518496,-0.0377093286817139,False,True,False,False,False,False,False,1706.25
3.7,47.9,11.77,True,False,False,False,False,False,False,False,False,-0.5507998789482931,-1.83160774064728,0.7028136245391914,-0.829403148294364,-0.4241531171949357,0.3975084423255017,-0.2199120491352131,0.0365646946074868,-0.2795887486026031,-0.0753464639809701,0.1336675658682723,0.2020855961518496,-0.0377093286817139,False,True,False,False,False,False,True,3375.0
3.7,49.7,10.1,True,False,False,False,False,False,False,False,False,-0.6304561060024441,-1.6024906021852114,0.4885437778705835,-0.3650009725836707,-0.1142690699876112,0.0955184977342249,-0.097599019182112,0.1061851379798978,0.0316442738107803,-0.0225900629608199,-0.2913466928363488,0.2132728503115518,0.1318267173613729,False,True,False,False,False,False,False,790.0
3.7,50.9,7.47,True,False,False,False,False,False,False,False,False,-0.5739057474652203,-1.8354626724501968,0.7222389459292898,-0.8844146282150883,-0.4430173360443979,0.4100713939696314,-0.2562090512719421,0.0184747912683429,-0.3593965088445903,-0.1453079843325782,0.1110309983582617,0.1616962335253165,-0.0340221931396255,False,True,False,False,False,False,False,787.5
3.7,51.0,12.14,False,False,False,False,False,True,False,False,False,-0.5840875477840853,1.9641754713891149,-2.795544549214864,3.214507806060527,0.6650124824506997,-0.5841895143266264,-1.3906533630435145,-0.1285287684374992,-1.6118351783061209,-2.124959702573868,-3.1959484477866638,0.6154995312583933,0.98364678867863,False,False,False,False,False,False,False,2583.3333333333335
3.7,51.0,12.14,False,False,False,False,False,True,False,False,False,-0.5840875477840853,1.9641754713891149,-2.795544549214864,3.214507806060527,0.6650124824506997,-0.5841895143266264,-1.3906533630435145,-0.1285287684374992,-1.6118351783061209,-2.124959702573868,-3.1959484477866638,0.6154995312583933,0.98364678867863,False,False,False,False,False,False,True,2625.0
3.7,51.4,8.44,True,False,False,False,False,False,False,False,False,-0.6692723582256834,-1.9202192330348928,0.7596222119101277,-0.9365200192016568,-0.4590102240530304,0.4968791903742876,-0.2655124669208457,0.120188860830923,-0.512499942387833,-0.2935617680526158,0.0917432080090483,0.2199551646544743,-0.0396664629811222,False,True,False,False,False,False,False,870.0
3.7,51.5,6.68,True,False,False,False,False,False,False,False,False,-0.5779490394554875,-1.9120825130030477,0.7505623513470051,-0.9247542413943436,-0.455240805514718,0.4841246088274517,-0.258246521109256,0.1106725913228644,-0.4896428009486921,-0.2734354720358367,0.0938305937142073,0.2130873425618769,-0.0359736739857452,False,True,False,False,False,False,False,975.0
3.7,52.6,5.49,True,False,False,False,False,False,False,False,False,-0.644320736542388,-1.899612563820166,0.7575922796380804,-0.9035957104864152,-0.4600239832983361,0.4900816762658196,-0.2557131577136445,0.116048620122354,-0.4527846814708742,-0.2179498823655646,0.0955394859227097,0.2465837996674188,-0.0592404644489828,False,True,False,False,False,False,False,1055.0
3.7,53.9,10.35,False,False,False,False,False,False,True,False,False,-0.6724038820728859,-1.838482180186389,0.6809808306834325,-0.79898959046529,-0.3959071868179609,0.4081635871978858,-0.2457964879517856,0.1084955607407869,-0.4130564090093065,-0.2617279900076076,-0.0259492023790459,0.2326610274193374,0.0101540774596241,False,True,False,False,False,False,False,1450.0
3.7,54.1,5.76,True,False,False,False,False,False,False,False,False,-0.3925599303571843,-1.719532949778834,0.5982888749806962,-0.6215204299707716,-0.3280734106594455,0.2523861852247286,-0.1835152289630299,0.0147937287470889,-0.1206466420387182,-0.0235587935277143,-0.0423536746377217,0.1857581496222315,0.0545913233609829,False,False,False,False,False,False,False,1250.0
3.7,56.5,8.83,True,False,False,False,False,False,False,False,False,-0.6030731412730668,-1.7463762226348427,0.7074421599019259,-0.9443242887653608,-0.2669818148880513,0.3941593630017513,-0.2088241517523125,0.1383376849498806,-0.4435341019793267,-0.2160071677698849,0.0452641030670205,0.1572521492620674,-0.0825937715714554,False,True,False,False,False,False,False,1775.0
3.8,35.3,24.48,False,False,False,False,False,False,False,False,False,-0.8632552830711459,-1.820326728590496,0.7577359050488252,-0.7920462356986512,-0.2702821739871574,0.3059283495538918,-0.0788609297583554,0.0564550856736704,-0.083275861590118,-0.079094336173025,0.1936914832082844,-0.3007308578444745,0.2614430491068898,True,False,False,True,False,False,False,525.0
3.8,38.6,19.49,False,False,False,False,False,False,False,False,False,-0.7639004916439633,-1.8485437723837823,0.6618025887189837,-0.76572096726095,-0.3614657011996765,0.3809728785895694,-0.2354963770715878,0.1261372290918548,-0.423644779286463,-0.3257587312386775,-0.0769820524095976,0.212541180001675,0.0502150209243427,False,False,True,False,False,False,False,1625.0
3.8,38.6,19.49,False,False,False,False,False,False,False,False,False,-0.7639004916439633,-1.8485437723837823,0.6618025887189837,-0.76572096726095,-0.3614657011996765,0.3809728785895694,-0.2354963770715878,0.1261372290918548,-0.423644779286463,-0.3257587312386775,-0.0769820524095976,0.212541180001675,0.0502150209243427,False,False,True,True,False,False,False,910.0
3.8,40.9,18.16,True,False,False,False,False,False,False,False,False,-0.733570620299164,-1.896397456167564,0.740143316409201,-0.9211404037003088,-0.4497265181999579,0.4630477968137616,-0.2585942221065255,0.0850571246109012,-0.4677887657959392,-0.2592519375447074,0.099028168440435,0.189815031627461,-0.027893123714507,False,False,True,False,False,False,False,1200.0
3.8,41.5,15.72,True,False,False,False,False,False,False,False,False,-0.8346925825571547,-1.8794250831949133,0.734237062682067,-0.9356978575516663,-0.4526062441247041,0.449620622892624,-0.2720853925165139,0.0582762691225477,-0.4724892247305998,-0.2654211502308324,0.0960950904197117,0.165358017250716,-0.0231117208118771,False,False,False,False,False,False,False,575.0
3.8,42.4,15.95,True,False,False,False,False,False,False,False,False,-0.1366412905596957,8.869035015358973,-7.08104865077744,2.164346150464496,-2.9421529484177613,4.41791139462767,-2.6071013325361165,-2.678869080592932,0.7141533913703909,-0.6238769272612785,0.3257770878505365,-3.5274262480099887,-0.2024768048681594,False,False,True,False,False,False,False,1865.0
3.8,42.4,15.95,True,False,False,False,False,False,False,False,False,-0.1366412905596957,8.869035015358973,-7.08104865077744,2.164346150464496,-2.9421529484177613,4.41791139462767,-2.6071013325361165,-2.678869080592932,0.7141533913703909,-0.6238769272612785,0.3257770878505365,-3.5274262480099887,-0.2024768048681594,False,False,True,False,False,False,True,1316.6666666666667
3.8,42.4,15.95,True,False,False,False,False,False,False,False,False,-0.1366412905596957,8.869035015358973,-7.08104865077744,2.164346150464496,-2.9421529484177613,4.41791139462767,-2.6071013325361165,-2.678869080592932,0.7141533913703909,-0.6238769272612785,0.3257770878505365,-3.5274262480099887,-0.2024768048681594,False,False,True,True,False,False,False,1856.25
3.8,43.8,9.17,False,False,False,False,False,True,False,False,False,-0.6857990455086629,-1.7961193426042286,0.7277651580831683,-0.8576959539768736,-0.4287469010796004,0.4172598155732517,-0.2358241962833626,0.0533589142123323,-0.326001781578665,-0.0778057476833953,0.0894281278670869,0.2143807867721283,-0.072238395323899,False,False,False,True,False,False,False,568.75
3.8,44.8,12.97,True,False,False,False,False,False,False,False,False,-0.6402010258413088,-0.9581679388668368,0.296709603190828,0.1783845857825816,0.8548644943438825,-0.7196998858964249,0.8992285183341965,-0.3828875691547111,2.78862489320614,1.4958021584648926,0.6720116197287713,-2.5041276385781925,1.0178438084750216,False,False,False,True,False,False,False,1025.0
3.8,47.3,12.8,True,False,False,False,False,False,False,False,False,-0.6860377736181477,-1.7963585491326353,0.7234620241737663,-0.9377854967814188,-0.3387316293502567,0.4145069186928696,-0.2363121455962926,0.098183275705401,-0.4525514677144242,-0.2361297619874425,0.0702450341202279,0.1562342630591668,-0.0563990516062821,False,True,False,False,False,False,False,1145.0
3.8,48.7,8.39,False,False,False,True,False,False,False,False,False,-0.7183370448939538,-1.848026301034453,0.7220085215101004,-0.8580661839702538,-0.4451094803648275,0.4350526287035373,-0.2379553361705297,0.0656856274854561,-0.3434512008656279,-0.1169435106164062,0.1126168717993429,0.2298632321231666,-0.0547797177543238,False,False,False,False,False,False,False,1125.0
3.8,48.7,8.39,False,False,False,True,False,False,False,False,False,-0.7183370448939538,-1.848026301034453,0.7220085215101004,-0.8580661839702538,-0.4451094803648275,0.4350526287035373,-0.2379553361705297,0.0656856274854561,-0.3434512008656279,-0.1169435106164062,0.1126168717993429,0.2298632321231666,-0.0547797177543238,False,False,False,True,False,False,False,1125.0
3.8,48.8,11.84,False,False,True,False,False,False,False,False,False,1.4485428026429736,10.166766764748806,-4.554112716308204,-2.2726305467845376,-2.8957398313768805,-0.6897947604015408,0.404400197945558,0.7425825848427392,1.9472085225406937,3.47637512299158,1.326789224188197,4.226872697386689,2.779785217462642,False,False,False,False,False,False,False,905.7692307692307
3.8,49.0,6.84,False,False,False,True,False,False,False,False,False,-0.6300986742815908,-1.6896988048260877,0.7498385166199852,-0.9823481857838046,-0.2173345355566652,0.3554995730955957,-0.2125847778102015,0.1263620631862122,-0.3750224854393154,-0.1862738605938847,-0.0179772711717787,0.2292760398867837,-0.1298197207871365,False,False,False,False,False,False,False,1095.0
3.8,49.7,9.24,False,False,False,True,False,False,False,False,False,-0.7072271989309388,-1.163531760370614,0.5383456702642934,0.5448729459503469,-0.1373472617124602,-0.2396495437849163,0.319946125117403,-0.203350171743589,2.0584209871456998,2.3422812220701497,0.2466604149295972,0.5779165911937886,-0.2272843663768821,False,False,False,False,False,False,False,1085.0
3.8,50.2,6.44,True,False,False,False,False,False,False,False,False,-0.6947272203149544,-1.9074507582533888,0.7517455158442103,-0.9368578037330364,-0.4577683485794034,0.4828283837193367,-0.2678353674686884,0.1017990252964516,-0.5012703016546695,-0.2852931568514306,0.0921966904200052,0.2039774903056757,-0.0348601520269271,False,False,False,True,False,False,False,810.0
3.8,50.2,8.75,False,False,True,False,False,False,False,False,False,-0.4897624703256721,-0.4581742114979937,-0.1908159663996819,2.1346021308449634,0.5817694919503376,-1.270893300659954,0.6173712724598914,-0.4576443423261151,3.4594277179321558,3.3180602168507187,0.1079590281547982,0.4483565844572891,-0.3825018637294429,False,False,False,False,False,False,False,1450.0
3.8,50.5,11.35,True,False,False,False,False,False,False,False,False,-0.2784979584675225,-1.1691759298604862,0.2917507797791476,-0.7187335929834249,-0.4039302104231462,-0.8724282357513804,0.1532179218744015,-0.5690986565483142,0.776403045525649,0.1734505228582854,0.0778283584885531,-0.549019472288904,0.0770926754647909,False,True,False,False,False,False,False,2250.0
3.8,50.5,11.35,True,False,False,False,False,False,False,False,False,-0.2784979584675225,-1.1691759298604862,0.2917507797791476,-0.7187335929834249,-0.4039302104231462,-0.8724282357513804,0.1532179218744015,-0.5690986565483142,0.776403045525649,0.1734505228582854,0.0778283584885531,-0.549019472288904,0.0770926754647909,False,True,False,True,False,False,False,1987.5
3.8,50.6,8.44,True,False,False,False,False,False,False,False,False,-0.6443622566192949,-1.898811514269056,0.7320551566849438,-0.8875951798116091,-0.4323426869721506,0.4483317331774772,-0.2320274932651085,0.0953657689444364,-0.4151544719673885,-0.2223475071584618,0.1169498650691036,0.1986533737302224,-0.0186197248657683,False,True,False,False,False,False,False,1175.0
3.8,50.7,8.81,True,False,False,False,False,False,False,False,False,-0.4327847621484707,-1.7516503052356804,0.5516385950518747,-0.6203422967053609,-0.2709509115420007,0.2120586699155706,-0.2076127274029331,0.0426548667683406,-0.2683078097745864,-0.2896478356679718,-0.20445526375255,0.1193130237055593,0.1320455470192254,False,True,False,False,False,False,False,1553.75
3.8,51.2,7.58,False,False,True,False,False,False,False,False,False,-0.5554691919930719,-1.2037206229374535,0.328824697096421,-0.0632371907663436,0.0992958061833277,-0.2358797403032292,0.0020052742433488,-0.1295817647334368,0.5711375295502916,0.7429436779144588,0.0567716823584144,0.0317833915465864,-0.3216863236340389,False,True,False,False,False,False,False,1168.75
3.8,51.4,7.86,True,False,False,False,False,False,False,False,False,-0.4818224602088243,-1.6150409791602331,0.6905326044493219,-0.8705258420099582,-0.4725929562423617,0.0804857080443029,-0.1531272520789033,-0.1884406903943092,-0.0057286541397238,0.0708357052701671,0.1978930954108561,-0.0150449808754221,-0.0568569438878383,False,True,False,False,False,False,False,1520.0
3.8,52.7,5.83,False,False,False,False,False,False,True,False,False,-0.6860132818185422,5.004152472496459,-1.833288869964068,1.4879114118925805,1.5088330642368493,3.738521527808905,2.0070521128163152,1.3452382667953715,2.487886081138823,3.082999715848769,0.4196229294740494,0.7425564239227291,1.5983758247121918,False,False,False,False,False,False,False,2200.0
3.8,53.3,7.08,False,False,True,False,False,False,False,False,False,-0.5334146885640944,-1.8462077070252367,0.6863521319134334,-0.861776544106098,-0.4419595252760958,0.3980704519220032,-0.2239226125003892,0.0300117838847601,-0.3571365607981644,-0.1475040403626451,0.0931218618239747,0.1547095236191891,-0.015563710157361,False,True,False,False,False,False,False,1235.0
3.8,53.4,7.38,True,False,False,False,False,False,False,False,False,-0.5866473390602062,-1.7411500239618325,0.5962168946785069,-0.6078241914899288,-0.3053480290329864,0.2305427071830122,-0.0761387620242435,-0.2104189797591687,-0.1081680195559604,0.1159881779285963,0.2125846463772071,-0.0920176656539098,0.0279528970044445,False,False,False,False,False,False,False,1210.0
3.8,53.5,3.74,False,False,False,False,True,False,False,False,False,-0.64243130446641,1.94253407561365,-1.785096505181471,2.29187533810257,2.4639254848838927,-0.7379225421877078,2.15605357855575,0.3571652274626067,-0.972241129973873,-0.9790490104613128,-3.119549230939944,0.6595512260629603,-0.1051464388820988,False,False,False,False,False,False,False,1842.3076923076924
3.8,53.5,3.74,False,False,False,False,True,False,False,False,False,-0.64243130446641,1.94253407561365,-1.785096505181471,2.29187533810257,2.4639254848838927,-0.7379225421877078,2.15605357855575,0.3571652274626067,-0.972241129973873,-0.9790490104613128,-3.119549230939944,0.6595512260629603,-0.1051464388820988,False,False,False,False,False,False,True,1900.0
3.8,53.5,6.21,False,False,False,False,False,False,True,False,False,-0.6777313036844643,3.4611938071241712,-2.4682865119257413,-0.3931503498744528,-0.184237851806183,-1.449346627080983,0.6889445817199793,-2.649350328219873,-1.880071219960216,1.141761189191137,-5.081104793601223,-0.4175733429333861,-1.3151294255109474,False,True,False,False,False,False,False,1546.4285714285713
3.8,54.2,8.41,True,False,False,False,False,False,False,False,False,-0.6446386062138078,-1.7874848032328683,0.683902099439551,-0.7603183080184801,-0.4141337176864527,0.3554467201644556,-0.1907355387729055,0.0038286905216588,-0.1469383839529116,0.0682556203879962,0.1458280133534346,0.2085909914039259,-0.0504532033003297,False,True,False,False,False,False,False,1045.0
3.8,54.3,8.45,False,False,False,True,False,False,False,False,False,-0.5480481447324035,-1.8032877934025136,0.6263724194992981,-0.6549097190902983,-0.3017568818450842,0.2816061155956295,-0.2314293087242953,0.0619261535838301,-0.3222533333161509,-0.1769537900868227,0.1345427435834641,0.1241746225584553,-0.148622964412791,False,False,False,False,False,False,False,1387.5
3.8,54.5,6.25,True,False,False,False,False,False,False,False,False,-0.5977185426665135,-1.822931182739268,0.7201334044997256,-0.7941775524706844,-0.443095220193377,0.4083643065303763,-0.2055974212279917,0.0540327848388502,-0.2352654765149121,0.0116153929475264,0.1106787980291833,0.2363243234320358,-0.0670315961357393,False,True,False,False,False,False,False,1121.0
3.8,54.6,6.28,True,False,False,False,False,False,False,False,False,-0.2935424216239355,-1.4399135979068494,0.2060996896221165,0.0427544682604935,0.0621002658926659,-0.358752263642679,0.1210288563918119,-0.1870026429260123,0.7679396883404402,0.4145991208689791,-0.1835493797217376,-0.0526657946175787,0.3913180807204166,False,True,False,False,False,False,False,1302.5
3.8,54.6,8.67,True,False,False,False,False,False,False,False,False,-0.659495071418248,-1.9202192330348928,0.7596222119101277,-0.9365200192016568,-0.4590102240530304,0.4968791903742876,-0.2655124669208457,0.120188860830923,-0.512499942387833,-0.2935617680526158,0.0917432080090483,0.2199551646544743,-0.0396664629811222,False,True,False,False,False,False,False,1322.5
3.8,55.8,6.59,False,False,False,True,False,False,False,False,False,-0.4728417244560917,-1.2695074573790222,-0.0671583759847576,0.592191983609665,0.4262796718064625,-0.7284890404752041,-0.1652176555595417,-0.2059690315611554,0.2848498350266038,-0.0418269138014208,-0.0182666706279477,-0.3971398352527314,-0.4362636922195381,False,False,False,False,False,False,False,1375.0
3.8,56.4,5.83,False,False,True,False,False,False,False,False,False,-0.5049562843194184,-1.5653188929098023,0.5291047582837892,-0.4700424602784759,-0.3114150380937252,0.0359336531468409,0.0159758220467837,-0.3288153248685825,0.4974899107124002,0.6697224479735736,0.2634615209064081,-0.0505715311832746,0.0956171045002088,False,True,False,False,False,False,False,1287.5
3.8,57.3,6.25,True,False,False,False,False,False,False,False,False,-0.4440375072619387,-1.0504658647881366,-0.0040798407711626,0.4257481617507324,0.1326805456396618,-0.7618978374132948,-0.0367187038799811,-0.6223202676424087,1.0141749103590734,1.017283493604332,0.238674756712872,-0.4346279699572347,-0.4225480357220493,False,True,False,False,False,False,False,1700.0
3.8,57.5,5.4,True,False,False,False,False,False,False,False,False,-0.5093650504722983,-1.887586113662589,0.7375030859654199,-0.8904694434442184,-0.4542278252522689,0.4697264996018461,-0.2459421596623296,0.0996878945347415,-0.4273546523977475,-0.1997530684049252,0.0975475167552173,0.2330380563163195,-0.0503711227583437,False,True,False,False,False,False,False,1211.25
3.8,58.9,5.81,False,False,False,True,False,False,False,False,False,-0.5454038447516029,-1.774287237654523,0.6464170636639225,-0.7927107857936291,-0.392846635980521,0.3309647348267726,-0.2434747211615365,0.0038205895653333,-0.3170849673442629,-0.1685426566441491,-0.0063540201741216,0.1442405914347638,0.0203096092858858,False,False,False,False,False,False,False,971.25
3.9,29.7,21.59,True,False,False,False,False,False,False,False,False,-0.8719795166469276,-1.8715819758255503,0.7488062898621878,-0.8727153943113642,-0.4460845786084788,0.4502561171796686,-0.2432958086016961,0.0772330234756828,-0.3748203737348216,-0.1488126850097265,0.1105985136628869,0.2154729678667245,-0.0509222689983724,False,False,True,True,False,False,False,510.0
3.9,32.9,20.96,True,False,False,False,False,False,False,False,False,-0.8263433937335708,1.5785377896217778,-3.1523174401033365,3.345444709321,1.8160118914791383,2.761359652795309,-1.2009002626438332,2.788263661041869,0.1617458144882441,-3.951577576378078,-0.5807115224512949,-1.674762214178943,-1.8796981771807924,False,False,True,True,False,False,False,820.0
3.9,35.7,27.0,True,False,False,False,False,False,False,False,False,-0.8403494725919586,-1.867209733887233,0.7546808013324787,-0.851343633692194,-0.4447678108948785,0.4463207236700376,-0.2314067265482612,0.0844104746835339,-0.3382902591163025,-0.1062104191569125,0.1124544387378793,0.227160390456749,-0.0558845549906955,True,False,False,True,False,False,False,507.5
3.9,36.5,20.49,False,False,False,False,False,False,True,False,False,-0.8626347168240949,-1.8068132975459648,0.7112250172411537,-0.8567073550173938,-0.4277342727927934,0.3679692250753199,-0.2459320529419646,-0.025822146682875,-0.2849451467575961,-0.0826903696163662,0.1275137021901159,0.1242494425921997,-0.0234300549065546,False,False,True,True,False,False,False,340.0
3.9,36.5,24.6,True,False,False,False,False,False,False,False,False,-0.743910375931425,-1.9202192330348928,0.7596222119101277,-0.9365200192016568,-0.4590102240530304,0.4968791903742876,-0.2655124669208457,0.120188860830923,-0.512499942387833,-0.2935617680526158,0.0917432080090483,0.2199551646544743,-0.0396664629811222,False,False,True,False,False,False,False,925.0
3.9,36.5,24.6,True,False,False,False,False,False,False,False,False,-0.743910375931425,-1.9202192330348928,0.7596222119101277,-0.9365200192016568,-0.4590102240530304,0.4968791903742876,-0.2655124669208457,0.120188860830923,-0.512499942387833,-0.2935617680526158,0.0917432080090483,0.2199551646544743,-0.0396664629811222,False,False,True,True,False,False,False,675.0
3.9,38.9,18.97,True,False,False,False,False,False,False,False,False,-0.8078664275070556,-1.826365188481203,0.6699034366435929,-0.7479477834067264,-0.3803723170534966,0.3995677134402705,-0.2330258497097153,0.1211473950976351,-0.3784639082867262,-0.2366043754317908,-0.033487371246071,0.2539870047191542,0.0299724857539888,False,False,True,True,False,False,False,510.0
3.9,43.5,13.42,False,False,False,False,False,False,True,False,False,-0.8281660078922269,-1.1955243925944974,0.59172650442179,-0.4638959166621638,0.7802580384392264,-0.9933274632956132,0.7914886858052945,-0.2477131474859775,1.7192349984552917,0.993596055884004,0.7743603927870407,-2.386952191653953,1.247249279375826,False,False,False,False,False,False,False,473.75
3.9,43.8,12.08,False,False,False,False,False,False,True,False,False,-0.7384978858162315,-1.8869771664601824,0.728721622321344,-0.9030263049491404,-0.4411749246605818,0.4445336417411411,-0.2465900057867963,0.0740932168852503,-0.4320238274712576,-0.2313852243127792,0.1063735255580283,0.1810556728500993,-0.0207850446879801,False,True,False,False,False,False,False,535.0
3.9,44.1,4.59,False,False,False,False,False,False,True,False,False,-0.7397979783861025,-1.7512798722782903,0.8058999482761066,-0.8646882922798171,-0.426305050334865,0.3452876648050696,-0.189744139111015,0.0528974224647251,-0.2997530767809084,-0.1850892446947806,0.1104572232667666,-0.022258009154839,0.0691587294971628,False,True,False,False,False,False,False,720.0
3.9,46.0,12.17,False,False,False,True,False,False,False,False,False,-0.6132955192229931,-1.687972309778318,0.7078990265118931,-0.861870749619374,-0.3376747175669181,0.2987380992447281,-0.232057729544576,-0.0534268103226975,-0.1794771919791948,0.011470526549201,0.0773303570969431,0.1602167105564882,-0.0858701990808316,False,True,False,False,False,False,False,1157.5
3.9,46.3,21.99,False,False,False,False,False,False,False,False,False,-0.7628494858771867,-1.7491647662379204,0.7468488258694658,-1.0000180280714657,-0.324157075794146,0.3223719808078929,-0.2542815982780582,0.1367159363856219,-0.4278995355701934,-0.2029867941758674,0.0185854615923738,0.154476046547208,-0.0624968384794386,False,False,True,True,False,False,False,485.0
3.9,46.6,13.04,False,False,False,True,False,False,False,False,False,-0.8175600115129684,-1.497394387390124,0.7227447858615401,-0.4520215282966942,-0.2064463592440733,0.214160781870141,0.0081674349042288,0.0615604528316745,0.4674832766153454,0.7228005630920544,0.1363286061116068,0.1132686038789222,-0.0764956633504852,False,False,False,False,False,False,False,607.5
3.9,47.7,14.27,False,False,False,False,False,True,False,False,False,-0.3991564836385998,0.5873523907588906,-1.1260604197334312,0.8081073209469126,0.2910426126010207,0.8285684198554242,-0.6766866345215183,0.2546425104862921,0.6752565825178343,-0.9780294780210348,-1.1329544923948889,-0.416164455438464,-0.0179978966965108,False,False,False,False,False,False,False,1662.5
3.9,49.4,9.07,False,False,False,False,False,False,True,False,False,-0.7554369395793719,-1.201622707148423,0.2659245918239014,0.0631343657907021,0.5576372895751738,-0.5699591886364547,0.5656774438146682,-0.3958868380192379,1.4486700132152146,0.7099184106109535,0.2833446927633362,-1.5537908654261656,0.8326150097031011,False,True,False,False,False,False,False,1750.0
3.9,49.4,9.58,True,False,False,False,False,False,False,False,False,-0.7546689803369074,-1.692693779459932,0.544885786033515,-0.4391312828554728,-0.2328582284368256,0.1901793553422737,-0.1512988907478351,0.095053656794689,-0.0818131655427056,-0.0958115727977708,-0.2246608487936977,0.2289500518957923,0.1466543506435481,False,False,False,False,False,False,False,640.0
3.9,49.5,9.35,False,False,True,False,False,False,False,False,False,2.22775679561175,5.000040517608715,-4.109373487221689,1.179964899302358,-0.7897767361354009,1.7001497974444562,0.0755618998560679,-3.7750679228018047,-3.1308235629939545,0.398140217410988,2.432439897348526,0.5741362965344882,1.839878244552416,False,True,False,False,False,False,False,2163.5416666666665
3.9,49.5,9.35,False,False,True,False,False,False,False,False,False,2.22775679561175,5.000040517608715,-4.109373487221689,1.179964899302358,-0.7897767361354009,1.7001497974444562,0.0755618998560679,-3.7750679228018047,-3.1308235629939545,0.398140217410988,2.432439897348526,0.5741362965344882,1.839878244552416,False,True,False,False,False,False,True,2600.0
3.9,49.5,9.35,False,False,True,False,False,False,False,False,False,2.22775679561175,5.000040517608715,-4.109373487221689,1.179964899302358,-0.7897767361354009,1.7001497974444562,0.0755618998560679,-3.7750679228018047,-3.1308235629939545,0.398140217410988,2.432439897348526,0.5741362965344882,1.839878244552416,False,True,False,True,False,False,False,1253.75
